Time_Period,t2m,msl,d2m,si10,tp,ptype,kx,sp,skt,ws_100m,tcc,lcc,mcc,hcc,cbh,z,tcw,tcwv,blh,bld,zust,slhf,ssr,str,tsr,ttr,tisr,z at 1000 hPa,z at 950 hPa,z at 900 hPa,z at 850 hPa,z at 800 hPa,z at 750 hPa,z at 700 hPa,z at 650 hPa,z at 600 hPa,z at 550 hPa,z at 500 hPa,cc at 1000 hPa,cc at 950 hPa,cc at 900 hPa,cc at 850 hPa,cc at 800 hPa,cc at 750 hPa,cc at 700 hPa,cc at 650 hPa,cc at 600 hPa,cc at 550 hPa,cc at 500 hPa,d at 1000 hPa,d at 950 hPa,d at 900 hPa,d at 850 hPa,d at 800 hPa,d at 750 hPa,d at 700 hPa,d at 650 hPa,d at 600 hPa,d at 550 hPa,d at 500 hPa,pv at 1000 hPa,pv at 950 hPa,pv at 900 hPa,pv at 850 hPa,pv at 800 hPa,pv at 750 hPa,pv at 700 hPa,pv at 650 hPa,pv at 600 hPa,pv at 550 hPa,pv at 500 hPa,q at 1000 hPa,q at 950 hPa,q at 900 hPa,q at 850 hPa,q at 800 hPa,q at 750 hPa,q at 700 hPa,q at 650 hPa,q at 600 hPa,q at 550 hPa,q at 500 hPa,r at 1000 hPa,r at 950 hPa,r at 900 hPa,r at 850 hPa,r at 800 hPa,r at 750 hPa,r at 700 hPa,r at 650 hPa,r at 600 hPa,r at 550 hPa,r at 500 hPa,t at 1000 hPa,t at 950 hPa,t at 900 hPa,t at 850 hPa,t at 800 hPa,t at 750 hPa,t at 700 hPa,t at 650 hPa,t at 600 hPa,t at 550 hPa,t at 500 hPa,w at 1000 hPa,w at 950 hPa,w at 900 hPa,w at 850 hPa,w at 800 hPa,w at 750 hPa,w at 700 hPa,w at 650 hPa,w at 600 hPa,w at 550 hPa,w at 500 hPa,vo at 1000 hPa,vo at 950 hPa,vo at 900 hPa,vo at 850 hPa,vo at 800 hPa,vo at 750 hPa,vo at 700 hPa,vo at 650 hPa,vo at 600 hPa,vo at 550 hPa,vo at 500 hPa,BA,LST,NDVI,CEE,CER,CF,COT,CTP,CTT,CWP,AOD_055
Mar-01,280.27338,101521.71,272.37512,1.578482,0.003017655,1.2039222,0.09974872,79027.06,278.4547,0.404087287,0.39960596,0.11162852,0.21938884,0.27193385,2828.5662,21735.475,9.004376,8.893053,394.25174,250972.62,0.079562634,-4654849,14476630,-6948414.5,21005316,-19738538,31801118,1252.7018,5528.4097,10017.645,14731.187,19686.145,24898.453,30393.838,36209.45,42392.516,48998.637,56098.324,0.04386295,0.04386295,0.04386295,0.043062877,0.04282756,0.044757154,0.055911146,0.06245294,0.064100154,0.05078125,0.048663404,5.76E-06,9.65E-06,5.75E-06,2.70E-06,7.83E-07,-8.27E-07,-2.54E-06,-4.96E-06,-7.99E-06,-9.36E-06,-1.88E-06,8.16E-06,7.33E-06,6.90E-06,6.05E-06,5.17E-06,4.95E-06,4.70E-06,4.40E-06,3.71E-06,1.17E-06,5.96E-07,0.004574017,0.004396536,0.004240889,0.003971747,0.003550272,0.003150092,0.002641005,0.002044244,0.001511432,0.001097194,0.000721044,55.889767,53.59261,52.71105,51.444523,50.41651,51.7195,52.087566,49.46262,45.84928,41.917145,39.358105,295.99542,293.1335,290.13718,286.82712,283.3196,279.47797,275.376,271.16165,266.7319,261.9343,256.7309,0.16770038,0.1711309,0.1740486,0.16697948,0.13463463,0.107489474,0.0838072,0.044613253,-0.035687044,-0.123298414,-0.162562,5.98E-06,1.17E-05,1.42E-05,1.37E-05,1.46E-05,1.74E-05,2.17E-05,2.73E-05,3.32E-05,4.16E-05,4.76E-05,12.17521873,290.5882426,0.364984711,50.50965984,1587.407672,3918.385765,1741.41507,5530.821471,10733.16864,185.8483667,0.22368524
Apr-01,285.186,101356.41,276.78192,1.5800446,0.001992329,1.2785424,8.131335,79022.53,284.02707,0.436978336,0.46648985,0.13301197,0.22032018,0.33224267,2747.521,21735.475,12.35548,12.285405,492.38678,205205.55,0.081030756,-5934177,16598139,-6981826.5,24653676,-20439146,36855276,1119.8718,5419.447,9946.363,14710.258,19729.043,25012.266,30583.994,36480.69,42750.48,49452.332,56660.5,0.052993223,0.052993223,0.052993223,0.052287273,0.052475527,0.054075677,0.05906438,0.06739458,0.072618596,0.06438253,0.049981173,5.59E-06,8.22E-06,5.21E-06,2.41E-06,6.25E-07,-3.48E-09,4.15E-07,7.18E-07,2.37E-07,1.34E-06,5.71E-06,6.09E-06,5.52E-06,5.18E-06,4.48E-06,3.71E-06,3.51E-06,3.33E-06,3.06E-06,2.57E-06,9.09E-07,5.43E-07,0.005864283,0.005656349,0.005477894,0.005158844,0.004675127,0.004261306,0.003760617,0.003180874,0.002550638,0.00192246,0.001259248,56.324665,54.596222,53.934147,52.905178,52.331936,54.355038,56.469727,57.253017,56.192677,53.23396,48.863663,300.31735,297.44653,294.45343,291.10306,287.54245,283.59485,279.36295,274.95532,270.42325,265.737,260.6902,0.13800156,0.14265743,0.14387152,0.13703807,0.1043982,0.07873652,0.06316926,0.05064015,0.015462083,-0.024985487,-0.015498943,4.31E-06,8.14E-06,1.40E-05,1.76E-05,2.11E-05,2.50E-05,2.92E-05,3.28E-05,3.53E-05,3.90E-05,3.66E-05,115.2514671,295.7118514,0.351565858,49.64732081,1421.997591,3745.618365,1520.867537,5387.61029,11075.59066,141.455685,0.264256639
May-01,289.123,100789.96,283.1151,1.495631,0.003804471,1.1139327,13.460373,78716.17,289.43726,0.203445026,0.40705532,0.18737572,0.1613549,0.21184531,1729.4669,21735.475,20.494595,20.403082,451.7784,179160.77,0.08563688,-6799891.5,17907452,-6029192.5,27443324,-21883700,39922256,652.6346,4962.7793,9509.798,14303.805,19368.885,24713.648,30363.012,36356.2,42742.703,49584.87,56955.855,0.055346385,0.055346385,0.055346385,0.056522965,0.061888177,0.07765437,0.08245482,0.081278235,0.07751318,0.053887423,0.029743975,2.95E-06,2.39E-06,-3.33E-06,-5.69E-06,-3.37E-06,3.35E-06,7.30E-06,8.42E-06,8.81E-06,9.85E-06,5.31E-06,3.11E-06,2.96E-06,2.85E-06,2.60E-06,2.26E-06,2.27E-06,2.28E-06,2.21E-06,1.96E-06,9.85E-07,7.00E-07,0.009679065,0.009566853,0.009403701,0.00910515,0.008454734,0.007534662,0.006300541,0.005030979,0.003846961,0.002739247,0.001723752,65.971176,65.442825,65.728775,66.49141,67.248215,67.886024,65.65585,61.48663,55.632584,47.377357,39.160637,302.09964,299.395,296.53912,293.47247,290.27893,286.89786,283.3446,279.59357,275.62082,271.4282,266.6634,0.04416508,0.04343735,0.024501605,-0.007993698,-0.05293292,-0.06813586,-0.0430865,-0.014738715,0.005915998,0.02204479,0.053625003,-5.30E-06,-9.93E-06,-2.89E-06,1.28E-05,3.24E-05,4.94E-05,6.01E-05,6.50E-05,6.40E-05,5.77E-05,4.76E-05,43.82132165,297.6461023,0.414135107,55.14362397,1362.535106,3999.72696,1655.906354,5338.212348,11615.87168,143.9970962,0.29016366
Jun-01,290.7588,100520.82,287.7733,1.2149485,0.008722167,1.1865513,20.03966,78556.23,291.691,0.465747472,0.6746402,0.38698018,0.30924582,0.3836328,832.29565,21735.475,30.256506,30.046705,342.63287,81233.53,0.07907106,-7651035,15739910,-4315608,26655880,-20588656,40992300,429.31335,4736.26,9281.752,14076.75,19149.203,24510.393,30186.71,36218.145,42654.82,49560.023,57015.656,0.11991717,0.12005836,0.12382342,0.13215362,0.14679028,0.16349775,0.15742658,0.14457831,0.1383189,0.13850716,0.11478727,6.03E-06,5.91E-06,1.89E-06,-1.76E-07,5.36E-07,9.92E-07,1.66E-06,2.57E-06,2.62E-06,4.92E-06,5.45E-06,5.17E-07,4.45E-07,4.12E-07,3.21E-07,3.03E-07,3.85E-07,4.31E-07,5.06E-07,5.79E-07,6.50E-07,6.64E-07,0.013172121,0.013054578,0.012814052,0.012410313,0.011520431,0.010306476,0.008928174,0.007487943,0.006150719,0.004953053,0.003704407,81.89258,81.56575,82.0779,82.87098,83.04653,82.11654,79.56784,75.67019,71.810616,68.15731,62.187042,301.7304,299.11584,296.3549,293.4899,290.61453,287.70563,284.6222,281.2969,277.65497,273.8421,269.79514,-0.033809215,-0.032741603,-0.038928065,-0.054494433,-0.07704245,-0.083337426,-0.08871807,-0.0953594,-0.09419507,-0.0947901,-0.069920726,-4.70E-06,-1.16E-05,-1.08E-05,-3.05E-06,5.53E-06,1.19E-05,1.61E-05,1.82E-05,1.66E-05,1.32E-05,9.52E-06,0,295.7892792,0.467994823,64.28070859,1336.852213,6054.479512,1730.853232,4904.793404,11349.47562,148.9518374,0.335599978
Jul-01,292.44846,100557.59,290.2853,1.1366134,0.013286958,1.0595527,23.170515,78627.44,292.83243,0.742142238,0.8777286,0.5194733,0.38087133,0.706838,508.6205,21735.475,36.86049,36.53165,285.34097,59358.953,0.07825545,-7225848.5,13210636,-3263812.8,24215910,-18327580,40278656,460.3395,4768.7085,9317.009,14117.574,19200.963,24579.322,30280.7,36346.812,42829.18,49790.11,57310.47,0.16293298,0.16566265,0.18265249,0.19648908,0.21216114,0.2215738,0.214279,0.2011954,0.18811183,0.18778238,0.16961597,4.56E-06,3.38E-06,9.00E-07,-1.96E-07,1.68E-07,5.61E-07,1.30E-06,3.14E-06,3.88E-06,7.43E-06,8.21E-06,1.24E-07,9.94E-08,1.19E-07,8.38E-08,1.12E-07,1.80E-07,2.02E-07,2.90E-07,3.58E-07,4.79E-07,5.85E-07,0.014876469,0.014741872,0.014463462,0.013969373,0.013053844,0.011857682,0.010561916,0.009180161,0.007816152,0.006598241,0.005251122,87.61436,87.35953,87.93687,88.18883,88.403336,87.33868,85.27155,82.18088,79.17259,78.52802,74.61139,301.79688,299.25824,296.6045,293.92667,291.2422,288.61478,285.86206,282.8856,279.56277,275.8438,272.0447,-0.07260773,-0.07457655,-0.0840985,-0.097890325,-0.11647536,-0.12283849,-0.13738763,-0.14689447,-0.14526948,-0.11752029,-0.08043419,-3.87E-06,-8.21E-06,-8.18E-06,-5.54E-06,-4.47E-06,-4.21E-06,-3.19E-06,-1.46E-06,-4.68E-07,-2.15E-06,-8.99E-06,0,294.7687439,0.466638611,57.78266851,1650.144902,8177.72756,1716.988181,3262.043654,9255.414283,181.06167,0.181116669
Aug-01,291.93375,100771.88,289.5868,1.1473532,0.009553128,1.101086,20.538353,78778.555,292.4914,0.714746042,0.7665828,0.47852078,0.32865244,0.4718571,516.03,21735.475,32.688442,32.4368,301.80045,60391.453,0.07697841,-7570103.5,14112015,-3776751.5,24133150,-20783530,37732490,638.8112,4946.2046,9491.986,14288.597,19364.6,24731.545,30418.29,36466.684,42928.586,49867.66,57365.137,0.14081325,0.14198983,0.1534262,0.16759224,0.18575867,0.1944183,0.18782945,0.17535768,0.17032191,0.18881777,0.15076713,4.46E-06,3.35E-06,8.66E-07,5.10E-07,1.02E-06,1.58E-06,1.96E-06,3.55E-06,4.95E-06,8.85E-06,9.46E-06,2.15E-07,1.60E-07,1.57E-07,9.92E-08,1.81E-07,2.63E-07,2.82E-07,3.79E-07,4.83E-07,6.15E-07,6.98E-07,0.014259391,0.01410528,0.013821604,0.01327721,0.0123177,0.011085479,0.009742249,0.008375268,0.007019157,0.005658553,0.004130466,86.26713,85.867516,86.40701,86.48179,86.61707,85.34762,82.7507,79.40907,75.56953,71.266174,61.7967,301.52914,298.96124,296.27338,293.53577,290.75925,288.02145,285.1762,282.1176,278.7763,275.1458,271.4105,-0.07272559,-0.07510277,-0.08572432,-0.098337114,-0.114318185,-0.11281457,-0.12096126,-0.12886605,-0.12195486,-0.089319125,-0.045168888,-2.51E-06,-5.26E-06,5.58E-07,8.14E-06,1.21E-05,1.31E-05,1.35E-05,1.32E-05,1.32E-05,1.17E-05,4.06E-06,0,293.8909624,0.553548649,62.25602896,1547.688792,6872.672925,1831.175367,4453.107574,10741.48992,184.5979364,0.240168951
Sep-01,289.62845,101153.49,285.24393,1.2858639,0.001552904,1.053608,7.3999457,79011.98,290.5238,0.570914035,0.2615581,0.19609529,0.10258024,0.023107322,1037.1218,21735.475,19.384825,19.337444,392.81903,92606.305,0.0770352,-7789344.5,17872232,-6777502,25696434,-24169718,33379514,955.1958,5260.8794,9801.066,14587.809,19646.156,24985.701,30632.688,36625.51,43012.23,49853.773,57229.492,0.063158885,0.063017696,0.06494729,0.06118223,0.05972327,0.065512046,0.061888177,0.060005646,0.060099773,0.0413686,0.026637802,5.92E-06,4.75E-06,3.65E-06,6.23E-06,8.25E-06,7.76E-06,6.53E-06,4.81E-06,1.92E-06,2.60E-06,2.87E-06,1.81E-06,1.52E-06,1.33E-06,8.93E-07,5.45E-07,4.93E-07,4.12E-07,3.83E-07,3.88E-07,4.85E-07,6.11E-07,0.010944481,0.010779032,0.010508059,0.009898099,0.008794501,0.007448202,0.005966411,0.004649298,0.003532782,0.002451223,0.001458412,73.25402,72.23072,72.267334,71.11551,68.626114,65.47831,60.027603,54.166157,48.286064,40.134117,30.193195,301.23132,298.55896,295.74332,292.8145,289.85736,286.729,283.36966,279.68292,275.67767,271.4831,267.13684,0.005696959,-0.000512836,-0.013932021,-0.016206615,-0.026591485,-0.008895529,0.005932969,0.000220988,-0.016725563,-0.026927844,-0.003544107,1.51E-06,4.03E-06,1.36E-05,2.09E-05,2.22E-05,2.02E-05,1.71E-05,1.38E-05,1.13E-05,1.19E-05,1.32E-05,0,295.5056282,0.567707953,51.19979113,1479.10909,2863.781049,1206.329435,6128.14103,12490.06566,112.8430366,0.174401111
Oct-01,286.24506,101526.25,280.9224,1.2792895,0.001071218,0.9953922,1.6909691,79228.65,286.77704,0.37544998,0.2167579,0.14819263,0.092369355,0.036096964,1398.1788,21735.475,14.747111,14.708,385.09985,168328.66,0.072121635,-5216122,15125220,-7159495,21230926,-23323470,27741222,1262.124,5556.953,10078.373,14838.558,19857.97,25150.826,30746.45,36684.613,43013.58,49792.535,57093.676,0.037085842,0.036944654,0.037274096,0.034591492,0.03717997,0.04602786,0.053652108,0.054169804,0.05162839,0.032332454,0.017907567,5.74E-06,4.46E-06,1.69E-06,3.14E-06,5.00E-06,5.46E-06,6.29E-06,6.57E-06,5.40E-06,6.12E-06,5.67E-06,3.31E-06,2.73E-06,2.45E-06,1.75E-06,1.32E-06,1.29E-06,1.21E-06,1.10E-06,9.30E-07,6.41E-07,6.06E-07,0.008338796,0.008152559,0.007970624,0.007558806,0.006853366,0.005814557,0.004492455,0.003336863,0.002415964,0.001571949,0.000864371,66.80046,64.99126,65.07455,64.459984,63.80463,61.426228,55.01401,47.692425,40.449436,31.844303,23.118082,299.65305,296.87085,293.91956,290.78418,287.6131,284.33582,280.94412,277.2951,273.34363,269.0464,264.30536,0.045460194,0.039903834,0.024083206,0.015806234,-0.003462677,0.006667229,0.017022397,0.023735885,0.02593021,0.040473364,0.069836855,-6.04E-07,8.34E-07,6.93E-06,9.96E-06,1.27E-05,1.81E-05,2.39E-05,2.83E-05,3.28E-05,4.08E-05,4.56E-05,0,294.1167743,0.495963951,49.20557824,1376.568616,2226.159858,1199.879883,6678.644185,12658.67606,107.1569901,0.246679875
Nov-01,281.3626,101864.516,274.30298,1.3175167,0.000230284,0.6950801,-10.990362,79404.664,280.91602,0.363777645,0.11934547,0.07531426,0.05022017,0.019585852,1300.3845,21735.475,9.277901,9.262189,306.24545,253103.56,0.06646236,-3496377.5,12749602,-7690959.5,17226678,-22492998,22450336,1537.2249,5813.7793,10305.592,15027.911,20002.283,25247.654,30793.793,36678.3,42946.098,49652.72,56868.254,0.024472892,0.021366717,0.021319654,0.017742846,0.01736634,0.022731552,0.026025979,0.026355421,0.024802335,0.015954442,0.010071537,4.33E-06,3.99E-06,3.33E-06,5.18E-06,5.50E-06,5.87E-06,6.15E-06,5.39E-06,2.98E-06,5.16E-07,1.94E-06,6.49E-06,5.57E-06,5.21E-06,4.18E-06,3.34E-06,3.15E-06,2.87E-06,2.55E-06,1.89E-06,7.91E-07,4.89E-07,0.005782554,0.005617249,0.005446868,0.005009924,0.004328448,0.003489066,0.002548404,0.00173719,0.001178127,0.000749195,0.000431287,59.10728,56.599243,56.160046,53.29184,49.598576,45.536026,39.220478,32.370453,26.8476,21.493696,17.539194,296.8389,294.04324,291.079,288.1057,285.11075,281.93875,278.58664,274.85522,270.69824,266.16022,261.1157,0.12344102,0.11020752,0.100454286,0.099707544,0.073946536,0.084481224,0.08860827,0.08671218,0.07414207,0.053389918,0.052894305,4.07E-06,9.61E-06,1.14E-05,8.62E-06,7.58E-06,8.49E-06,1.30E-05,2.07E-05,3.04E-05,4.42E-05,4.84E-05,0.652327,290.3771743,0.463921587,45.89735693,1389.021963,1816.004914,1171.624246,6950.238396,12540.50073,90.68989718,0.146718805
Dec-01,276.73483,102046.82,269.9206,1.3588878,0.000834867,0.7907421,-9.617433,79429.35,274.4652,0.359249648,0.2125785,0.079139985,0.10856132,0.11211552,2783.5117,21735.475,7.3795204,7.337583,211.48997,418762.6,0.06152377,-2434787.2,9996559,-6858196,13855349,-20497430,19802432,1680.969,5937.943,10399.264,15083.659,20013.45,25208.219,30695.105,36509.598,42695.945,49309.668,56422.758,0.032191265,0.025414156,0.025367094,0.020613706,0.020472515,0.023060994,0.026637802,0.031579442,0.03473268,0.035815135,0.03990964,3.34E-06,3.86E-06,6.31E-06,7.34E-06,5.88E-06,4.50E-06,5.59E-06,5.27E-06,1.25E-06,-1.06E-06,3.45E-06,1.03E-05,9.36E-06,8.88E-06,7.55E-06,6.06E-06,5.69E-06,5.25E-06,4.65E-06,3.54E-06,1.04E-06,6.28E-07,0.004357985,0.004278018,0.004041079,0.003474638,0.002775299,0.00219181,0.001696425,0.001346913,0.001099326,0.000867162,0.000639598,59.313183,56.93726,54.86054,48.54998,42.443893,39.101837,36.023136,34.06806,33.41036,32.524036,33.491158,293.52292,290.75977,287.94046,285.15414,282.24612,278.93488,275.33508,271.32095,266.9909,262.3762,257.331,0.21005267,0.19098946,0.18412271,0.18508904,0.15157503,0.14744194,0.13028029,0.11954125,0.087539144,0.041888535,0.032863487,5.88E-06,1.33E-05,1.39E-05,1.45E-05,1.58E-05,1.83E-05,2.39E-05,3.41E-05,4.60E-05,6.08E-05,6.34E-05,0.869278359,284.0429914,0.433471526,55.92580878,1259.634182,3645.800327,2385.946385,6305.949617,11503.2107,214.8469926,0.124914457
Jan-02,274.37933,101848.445,268.10464,1.3365495,0.002190579,1.1643478,-7.621285,79161.58,271.83188,0.064535631,0.34499335,0.15158725,0.21582031,0.12454151,1970.1792,21735.475,7.5016856,7.416318,202.1819,504387.9,0.059024874,-2514729,9267101,-5912786.5,13436385,-19807302,21281878,1511.5751,5754.1836,10191.612,14842.083,19728.79,24873.865,30305.922,36060.99,42183.613,48730.297,55775.18,0.05539345,0.05078125,0.051298946,0.049086973,0.051769577,0.06235881,0.06678276,0.070830196,0.074877635,0.08061935,0.08250188,3.17E-06,3.45E-06,3.75E-06,3.43E-06,2.27E-06,1.02E-06,3.70E-07,-1.46E-06,-4.78E-06,-7.79E-06,-1.25E-06,1.02E-05,9.39E-06,8.99E-06,7.98E-06,6.86E-06,6.53E-06,6.03E-06,5.48E-06,4.56E-06,1.57E-06,7.34E-07,0.004084421,0.004015801,0.003824866,0.00344368,0.002906094,0.002355285,0.001817372,0.001374479,0.001046832,0.00079329,0.000560549,64.94987,62.818817,61.57146,57.764637,53.789967,51.1156,47.270554,43.65457,41.35163,38.852596,37.155655,290.8972,288.11752,285.22742,282.27945,279.21545,275.90353,272.32483,268.39975,264.18332,259.71396,254.99788,0.20607804,0.19253623,0.18410443,0.17650199,0.13857292,0.12311302,0.08887588,0.055540763,-0.0081996,-0.08616652,-0.12479733,4.23E-06,5.55E-06,1.12E-06,-2.16E-06,-1.61E-06,1.28E-06,7.40E-06,1.68E-05,2.85E-05,4.54E-05,5.77E-05,0,281.6286198,0.402374631,55.29257177,1252.11067,4183.318768,2841.240441,6030.850933,11100.13435,236.0695411,0.164229419
Feb-02,276.9717,101934.31,270.69815,1.4990146,0.004713863,1.4497982,-4.8742676,79277.51,274.53107,0.021766546,0.4900922,0.20917355,0.31576574,0.2316161,2186.8818,21735.475,8.4724455,8.3048315,252.81577,647845.1,0.07146036,-3652163.8,10691306,-5572241.5,16020135,-19212032,25954144,1586.9327,5842.185,10299.13,14973.867,19886.912,25057.166,30512.145,36288.832,42432.375,48998.855,56062.367,0.081372365,0.0813253,0.085419804,0.0827372,0.08697289,0.09775037,0.1029744,0.10556287,0.10537463,0.09873871,0.10337444,4.65E-06,7.64E-06,7.96E-06,5.37E-06,5.90E-07,-3.89E-06,-6.60E-06,-9.51E-06,-1.43E-05,-1.66E-05,-4.87E-06,7.92E-06,7.20E-06,6.84E-06,5.87E-06,4.84E-06,4.60E-06,4.24E-06,3.84E-06,3.24E-06,1.03E-06,5.91E-07,0.004627368,0.004495085,0.004248043,0.003775557,0.003177898,0.002663235,0.00214918,0.001652212,0.001253146,0.000934319,0.000664929,66.31005,63.928844,62.289257,58.129013,54.34452,53.334644,51.268826,47.94719,45.236805,42.40903,42.273067,292.57422,289.78934,286.9108,283.91565,280.7173,277.15533,273.39468,269.35574,265.05118,260.47916,255.56294,0.17677438,0.17169224,0.17078383,0.16895278,0.13077396,0.09325147,0.028523203,-0.043006036,-0.1567279,-0.2737374,-0.3423374,7.00E-06,1.27E-05,9.35E-06,6.66E-06,8.38E-06,1.33E-05,1.99E-05,2.82E-05,3.88E-05,5.52E-05,6.32E-05,2.617285922,283.1466552,0.399177262,58.17585904,1303.00723,5188.629768,2370.244584,5257.785434,10328.61074,195.3152538,0.126582547
Mar-02,281.2979,101540.77,273.86578,1.5231848,0.003146827,1.0824562,-0.22973081,79085.88,279.18097,0.330171103,0.37290168,0.1230125,0.19803077,0.23967128,2712.7534,21735.475,10.397112,10.275764,348.46417,321235.94,0.073500976,-4974566,14189994,-6557636.5,20798598,-20278204,31757126,1269.6945,5549.662,10046.469,14772.108,19744.533,24978.84,30501.53,36350.227,42572.29,49224.883,56380.78,0.0477692,0.047816265,0.048145708,0.047063254,0.0477692,0.056899473,0.06532379,0.067535765,0.06791227,0.056617092,0.05482869,4.05E-06,6.53E-06,4.47E-06,2.77E-06,3.06E-07,-1.83E-06,-2.05E-06,-2.73E-06,-4.77E-06,-5.85E-06,9.10E-07,7.73E-06,7.02E-06,6.62E-06,5.74E-06,4.81E-06,4.59E-06,4.29E-06,3.96E-06,3.37E-06,1.16E-06,6.02E-07,0.005416778,0.005246063,0.005037023,0.00461745,0.004070269,0.003564272,0.002932012,0.002262577,0.001672834,0.001200712,0.000788881,59.194946,56.998978,55.986965,53.60853,51.579613,52.09289,51.029827,47.805588,43.8049,39.440617,36.556133,297.02203,294.16476,291.19003,287.964,284.5773,280.86542,276.9353,272.82037,268.4962,263.89624,258.85938,0.16783832,0.16783807,0.1677687,0.16351722,0.13062513,0.10227691,0.071531445,0.039467927,-0.02093723,-0.08790906,-0.114828326,5.52E-06,1.26E-05,1.73E-05,1.85E-05,2.03E-05,2.37E-05,2.82E-05,3.53E-05,4.23E-05,5.03E-05,5.07E-05,25.79469271,290.5949941,0.385937192,46.19728783,1366.852246,3426.242548,2172.000127,5619.109118,10960.36397,200.1851043,0.199482573
Apr-02,286.31604,101222.27,276.98862,1.6635495,0.002269285,1.1842468,7.558969,78956.23,285.5431,0.351809043,0.4665633,0.11759232,0.19908528,0.33863142,3214.8623,21735.475,12.7819,12.69257,521.30194,337381.75,0.088009045,-5468372,16883502,-7146183.5,24971166,-20732222,36824840,1010.2261,5315.6,9851.566,14627.861,19663.3,24966.254,30560.81,36484.38,42785.668,49523.297,56770.22,0.051346008,0.051346008,0.051346008,0.051346008,0.051440135,0.052428465,0.056758285,0.06617093,0.06419428,0.05167545,0.040168487,4.81E-06,6.20E-06,2.17E-06,1.97E-07,-6.37E-08,1.89E-06,4.00E-06,2.66E-06,-3.66E-07,1.01E-07,5.44E-06,5.49E-06,4.94E-06,4.66E-06,4.07E-06,3.37E-06,3.22E-06,3.09E-06,2.85E-06,2.32E-06,9.32E-07,5.47E-07,0.005992761,0.005829219,0.005659392,0.005381411,0.004935158,0.004563982,0.004035839,0.003330622,0.002597239,0.001913506,0.001242763,53.340073,52.00601,51.416817,50.800274,50.512806,52.92977,54.87791,54.162228,51.136364,46.893826,42.206676,301.23926,298.4117,295.44824,292.14755,288.6163,284.71912,280.5722,276.27603,271.85327,267.16992,262.08804,0.12064732,0.12165242,0.115086995,0.09968304,0.06219673,0.038893353,0.03865456,0.041705452,0.011359617,-0.031500332,-0.029575601,1.07E-06,2.34E-06,1.07E-05,1.88E-05,2.74E-05,3.49E-05,4.09E-05,4.67E-05,5.08E-05,5.28E-05,4.64E-05,58.79762976,295.4917908,0.377726278,47.25993467,1419.210059,3647.014382,1579.529818,4910.084738,10582.48996,151.8354451,0.334124362
May-02,289.29694,100783.35,281.41214,1.6439602,0.002310052,0.993367,9.399381,78714.086,289.47668,0.195267508,0.33881572,0.15798637,0.12939012,0.17882025,1978.8291,21735.475,17.492025,17.414255,533.1944,299030.4,0.09221228,-6316507,18568592,-6877659,27821882,-22470856,39908612,646.15027,4962.249,9516.768,14319.837,19396.416,24753.752,30413.688,36412.71,42799.297,49634.69,56992.855,0.05031062,0.050404742,0.051346008,0.05313441,0.063253015,0.07243035,0.06814759,0.06490023,0.061417546,0.04061559,0.024261108,2.68E-06,1.76E-06,-4.14E-06,-6.13E-06,-2.52E-06,4.36E-06,8.86E-06,1.10E-05,1.08E-05,1.01E-05,8.03E-06,4.39E-06,4.19E-06,4.07E-06,3.78E-06,3.23E-06,3.14E-06,3.06E-06,2.86E-06,2.45E-06,1.04E-06,6.45E-07,0.008593408,0.00849248,0.00831977,0.00798153,0.007259933,0.006370407,0.005350676,0.004338518,0.003323131,0.002353676,0.001443495,58.331196,57.890266,58.035168,58.24452,57.70076,57.225468,55.868076,53.72645,49.253006,42.112686,34.676933,302.93365,300.22534,297.38492,294.33698,291.14487,287.69037,283.8903,279.81775,275.55945,271.11172,266.17328,0.062398326,0.061828773,0.041901026,0.011508184,-0.036867395,-0.05211575,-0.026639778,0.019346433,0.0516297,0.0700054,0.10139211,-8.09E-06,-1.51E-05,-7.29E-06,1.10E-05,3.47E-05,5.36E-05,6.29E-05,6.75E-05,6.92E-05,6.46E-05,5.17E-05,68.71527365,297.6438464,0.409551533,48.92142723,1342.867768,2706.677739,2107.605954,5589.305729,11851.41769,189.2171415,0.342792239
